Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
35689.03654,25412.65823,24805.35565,23.25,62.03,4.905
41711.18644,24496.04863,24932.98492,13.94,70.1,0.085
43114.21277,23762.19512,25472.90323,12.92,80.6,0.082
35315.40984,22027.24458,17501.53846,25.84,53.57,4.92
22408.50498,15098.73418,14375.89958,24.04,82.8,4.916
21274.52471,16738.87696,9767.106843,9.2,85.8,0.08
30036.92308,23942.97521,17418.79518,19.49,68.78,0.07
33254.80851,20608.53659,16281.29032,21.96,50.97,0.085
32320.0,23742.14876,17395.66265,22.12,53.1,0.075
21176.65574,13248.29721,10598.8664,17.18,78.8,3.789
23312.54753,17298.55784,7496.758703,15.53,67.25,0.072
33836.93617,20004.87805,16403.22581,12.86,79.9,0.085
21098.09886,16875.11507,8603.121248,11.87,65.32,0.082
23267.69231,17233.8843,10519.51807,14.9,86.8,0.074
21012.98361,13136.84211,11689.06883,17.35,70.2,0.081
39183.79747,23668.08511,24294.93976,16.15,56.04,4.918
38184.40678,23069.90881,24174.63317,9.42,45.24,0.085
31714.06844,25494.9371,9824.729892,13.05,62.97,0.089
36097.68053,22851.03734,13294.10334,29.09,29.58,4.922
28416.42619,18277.50792,19007.39812,23.86,82.3,4.918
36471.82979,21808.53659,21710.32258,11.82,63.95,0.075
22010.76426,11335.23422,11997.09091,13.74,89.8,0.066
25610.63123,16067.08861,16665.43933,20.47,69.44,4.911
31977.2697,24261.03485,26422.57053,26.35,77.7,4.907
34541.61702,20436.58537,15416.12903,14.27,66.32,0.076
21679.32203,12875.37994,13968.72362,10.63,46.58,0.084
33341.66113,21729.11392,24492.05021,29.96,43.1,4.927
26121.66302,15834.0249,11928.51064,18.44,88.2,0.279
34165.82781,21794.59459,18615.13846,23.26,64.15,0.069
22849.27152,14807.90021,11366.4,19.96,85.6,0.069
34688.13559,21293.61702,21627.49749,8.51,88.8,0.073
26684.60177,15601.2474,12843.7998,20.83,67.92,0.268
33363.35845,18586.55804,18164.36364,18.97,73.2,0.08
22246.77966,13174.46809,14206.07035,6.25,66.68,0.086
30603.07692,24850.41322,18002.89157,19.76,69.55,0.073
31281.3289,20794.93671,23106.27615,22.27,67.87,4.905
45386.78337,25237.3444,19439.27052,24.13,48.58,4.917
33065.08475,18240.72948,16892.1407,17.82,49.5,0.085
34446.68852,21076.16099,17594.81781,20.91,73.4,4.92
30097.75805,22588.38437,22600.62696,27.87,65.86,4.904
29963.07692,24270.24793,16366.26506,21.15,61.94,0.072
37397.46835,24605.47112,19153.73494,14.32,49.35,0.081
30886.15385,25382.2314,17245.3012,22.0,58.31,0.071
27261.45695,15208.31601,18177.96923,20.99,86.4,4.914
24887.78761,13943.45114,12537.85495,22.43,46.99,4.931
43346.44068,25480.85106,24666.69347,13.22,52.17,0.08
36221.6577,20789.8167,18932.36364,20.45,61.17,0.091
35671.89873,22147.11246,21744.57831,15.18,83.3,0.079
36583.29114,22748.93617,22039.51807,12.65,71.6,0.085
29371.86312,23834.305,9329.171669,14.86,59.15,0.088
45261.57158,23590.63136,29381.81818,13.6,86.2,0.074
35076.4557,22103.34347,17360.96386,11.46,60.73,0.085
32819.74468,20524.39024,14841.29032,13.2,52.42,0.082
31683.65019,25631.17521,9404.081633,15.33,81.6,0.081
21298.46154,17494.21488,8535.903614,11.22,63.82,0.085
30820.72131,17933.12693,17524.8583,26.36,38.4,0.079
35426.54867,21551.35135,13390.97038,24.16,59.32,4.92
41963.89381,25473.18087,20245.31154,21.9,68.12,0.29
28213.80531,16664.03326,13326.25128,24.03,51.35,0.301
31464.61538,26285.95041,13827.46988,12.28,54.15,0.084
23095.14894,11919.5122,11340.0,12.51,59.91,4.922
35491.29568,23156.96203,25407.86611,29.59,59.43,4.921
32059.91489,20787.80488,15381.29032,22.86,47.9,4.916
44472.55814,27303.79747,34861.25523,24.61,83.3,4.923
34732.22591,22063.29114,29926.69456,28.01,72.6,4.915
19250.36066,11472.44582,11706.5587,16.83,66.57,0.079
24888.21293,18996.01105,7663.865546,8.61,86.6,0.086
40089.85572,27085.53326,26819.81191,27.56,39.19,4.909
35131.13924,21724.01216,16516.62651,17.97,42.17,0.087
25117.69145,16718.9018,18297.17868,21.71,48.72,4.902
23536.01722,14231.36456,11950.54545,14.11,89.7,0.07
43190.43189,27600.0,32969.37238,30.47,32.24,4.923
47783.12292,30854.43038,40554.97908,28.43,43.12,4.926
26029.36709,16479.02736,17123.85542,13.07,67.18,0.086
24804.76596,15841.46341,10579.35484,11.24,87.4,0.088
21550.76923,17338.01653,7674.216867,19.81,70.3,0.069
40027.54967,23905.19751,24782.76923,18.74,79.3,4.915
30050.23256,20984.81013,18918.82845,25.1,62.77,4.919
31148.06557,20221.67183,17921.29555,21.72,52.91,0.07
36808.10127,23456.53495,22577.3494,10.46,80.8,0.087
25094.44201,16401.65975,11928.51064,17.58,93.3,0.094
25776.47841,14867.08861,19286.35983,25.54,89.5,4.916
34795.60818,21621.99593,20183.27273,16.14,77.1,0.079
40508.35443,23894.22492,25399.51807,15.25,72.3,0.069
35859.06383,21863.41463,16699.35484,18.28,49.1,0.074
22816.79225,14334.01222,12288.0,16.97,69.44,0.082
34560.0,15851.73116,22475.63636,15.66,85.4,0.067
43617.80731,30489.87342,33499.58159,36.37,24.64,4.906
42847.08972,24322.40664,18569.72644,20.97,66.89,4.917
23426.04255,15629.26829,10753.54839,9.89,89.0,0.093
23910.12766,14458.53659,11549.03226,8.63,87.5,0.089
22584.61538,16385.95041,10895.42169,18.83,79.1,0.066
34649.20354,21102.2869,12943.82022,27.35,37.48,4.925
22006.15385,16099.58678,11057.3494,11.84,86.1,4.922
49683.98671,33129.11392,40253.72385,26.54,54.48,4.907
22203.07692,15883.8843,12589.87952,12.84,85.2,0.072
35176.91803,21577.70898,17105.10121,26.16,50.84,4.923
23370.89362,13719.5122,14510.32258,10.97,84.3,0.082
28470.50847,17613.37386,17615.75879,10.58,90.6,0.078
21926.15385,17564.87603,10600.48193,16.3,85.2,0.072
23586.31179,18082.8475,10642.97719,14.91,59.18,0.082
42679.14894,24168.29268,25200.0,14.78,51.64,4.92
36229.38053,22554.26195,14732.42084,29.31,38.78,0.269
37947.10963,28754.43038,37301.42259,25.47,80.2,4.916
21709.36709,13546.50456,13578.79518,12.76,49.82,0.083
35139.14754,23130.65015,16889.39271,21.89,70.6,4.922
38059.31559,32859.15925,16439.85594,13.47,49.77,0.079
32166.15385,24125.20661,10236.14458,14.42,57.92,4.927
30455.45748,17094.50102,14370.90909,12.22,76.7,0.087
49218.33887,33227.8481,39042.67782,25.65,71.5,4.906
19628.06557,12040.86687,10657.16599,18.05,65.44,0.077
41808.81356,24222.4924,25060.34171,13.85,72.1,0.072
23399.61249,13868.43177,12328.72727,14.99,85.8,0.066
34156.98601,18557.23014,19525.81818,13.99,89.9,0.068
27585.76271,15877.20365,16510.07035,10.25,84.2,0.072
36519.26803,17230.14257,18833.45455,16.43,81.3,0.071
37573.80531,23471.10187,14714.77017,27.14,35.55,0.27
35423.04107,23420.90813,25152.60188,23.55,65.91,4.907
38183.84106,20829.10603,18550.15385,22.98,69.48,0.069
47126.12691,28669.29461,20157.08207,21.68,64.43,0.088
24010.16949,13152.58359,12232.0402,15.0,58.04,0.082
39733.15615,26673.41772,34547.94979,26.54,48.29,4.924
23717.28814,14199.3921,14634.45226,15.11,57.91,0.083
37121.3617,21680.4878,22825.16129,13.74,61.05,0.081
44865.34961,26241.60507,23641.88088,23.49,69.32,4.92
29070.76923,21614.87603,9559.518072,20.76,70.5,0.071
36400.17505,24901.24481,12144.43769,19.23,89.3,0.083
38760.13319,26420.27455,24490.53292,26.18,41.61,4.928
25163.44371,12936.79834,13611.32308,17.07,70.2,4.922
38475.54098,23814.24149,20836.2753,21.02,66.07,4.92
29818.98305,23000.6079,17054.23116,16.76,65.02,0.08
30619.01141,25553.85087,9404.081633,16.27,59.11,0.083
40427.01639,24776.47059,24415.87045,19.29,74.7,4.922
42547.11864,24189.66565,25286.11055,13.74,47.4,0.083
21034.93671,13951.36778,14214.93976,12.96,84.6,0.077
35463.05085,22209.11854,17465.24623,15.08,77.8,0.083
38022.29508,22729.41176,22981.7004,18.5,82.1,4.923
39622.81369,33746.54802,15661.94478,12.21,86.0,0.078
41699.60265,26214.13721,30430.52308,22.99,78.2,4.919
36012.74336,22453.22245,13026.18999,22.82,85.5,4.915
36072.47265,21771.78423,13037.32523,25.3,49.76,0.079
22737.83607,13909.59752,10762.10526,18.94,90.7,4.916
24651.54098,14960.99071,16189.79757,18.37,64.89,0.08
29461.70678,22078.0083,12313.67781,21.42,67.65,4.918
30351.25828,17191.68399,20800.98462,25.64,66.28,4.922
27954.38298,18131.70732,13680.0,13.14,83.7,0.078
25938.38298,16382.92683,11647.74194,13.53,86.3,0.08
22794.89362,12731.70732,10318.06452,10.47,63.07,0.085
38383.65957,22931.70732,18040.64516,16.58,68.06,0.073
24503.25081,13116.90428,16942.54545,13.48,84.5,0.086
34861.53846,27721.4876,19176.86747,18.14,68.01,0.072
26086.81967,16421.05263,16003.23887,18.73,88.0,0.069
29896.85106,17143.90244,16287.09677,15.74,49.2,4.916
32280.51064,20220.73171,14446.45161,12.58,89.3,0.081
30892.30769,26077.68595,10906.98795,23.01,52.13,0.078
29499.33775,19021.62162,13002.83077,23.7,59.91,0.082
30303.71681,17266.52807,16432.76813,21.22,80.3,0.267
22196.92308,17479.33884,10056.86747,15.16,82.3,0.082
22039.64602,11952.59875,10031.46067,21.13,74.8,4.92
27047.90875,21393.06536,8464.82593,9.13,86.5,0.087
42366.6383,23059.7561,27098.70968,12.66,81.7,0.07
35775.18987,21235.25836,16412.53012,16.01,63.68,0.074
27200.70796,14968.81497,14938.34525,28.52,40.65,4.953
35353.18033,22473.06502,17431.57895,21.14,75.9,4.918
31916.06557,20474.30341,15187.04453,21.19,77.8,4.929
34381.59292,22441.99584,12690.82737,21.92,93.0,4.914
44401.5894,24039.91684,26389.66154,20.0,65.28,0.082
33564.91694,23088.60759,29794.14226,24.43,52.69,4.912
40957.16814,25495.6341,23316.52707,23.19,67.56,0.288
31427.69231,26308.26446,17233.73494,21.04,69.11,0.074
35227.27869,21035.29412,19233.03644,21.78,65.35,0.07
25396.08181,16317.31161,12346.18182,16.32,66.74,0.081
33618.25095,28867.75084,14359.66387,13.4,59.65,0.076
24830.44248,13625.36383,11014.0143,20.4,74.9,4.918
36733.58491,22261.45723,17508.71473,26.65,79.5,4.921
30190.76923,24709.09091,13630.84337,15.19,68.98,0.081
31716.76596,19185.36585,19329.67742,10.47,89.6,0.075
30375.54817,20681.01266,24757.15481,22.98,76.7,4.908
24999.91247,16465.14523,11881.82371,17.79,93.3,0.103
41395.44304,25097.87234,24144.57831,14.59,35.73,0.078
35781.2459,22168.42105,21885.66802,19.5,87.5,4.919
30698.76106,20851.55925,13526.29213,23.19,71.5,4.925
35378.46154,29911.98347,14845.3012,18.51,62.55,4.919
44185.43046,26685.65489,26171.07692,20.91,84.8,0.07
33791.1733,20001.62933,18338.90909,22.2,48.39,0.087
26249.23418,17456.3886,16413.29154,25.61,92.0,4.91
20937.72152,13043.16109,11115.18072,11.64,50.55,0.086
37057.69912,22370.89397,12673.17671,23.67,59.59,4.927
24135.9292,15163.40956,10631.58325,19.51,90.1,0.317
34887.70241,22824.89627,13340.79027,24.44,53.42,0.089
38215.62914,23748.02495,31677.04615,24.36,73.4,4.916
37519.73422,25834.17722,31270.29289,32.05,40.62,0.067
30758.27243,20768.35443,26185.1046,24.39,55.29,4.917
32596.19772,25598.03621,9496.278511,13.53,65.01,0.083
27815.4939,17425.97677,16190.59561,24.11,92.6,4.921
32188.23529,22215.83949,20367.6489,23.93,55.42,4.922
38904.94297,33551.39613,16411.04442,13.94,62.72,0.082
21421.53846,16742.97521,7922.891566,13.67,87.4,0.083
40217.71365,28632.73495,26181.81818,33.21,17.14,4.904
29816.47059,18889.54593,18140.68966,24.32,90.0,4.918
44213.09735,25570.47817,19733.44229,21.44,74.1,4.919
27619.77186,22236.26879,11490.03601,13.97,79.2,0.083
23405.51422,18515.3527,10737.99392,13.27,86.9,4.915
23717.28814,14633.43465,14657.60804,13.48,72.0,0.075
41275.91489,23385.36585,24480.0,14.96,61.35,0.083
31101.53846,23463.22314,17031.3253,20.25,75.0,0.072
25509.44681,14297.56098,14905.16129,12.96,71.2,0.074
36457.26588,21435.03055,19432.72727,21.51,42.68,0.086
35968.14159,22703.9501,13620.42901,23.56,69.96,4.957
22892.93617,12793.90244,14098.06452,9.74,62.12,0.085
44945.84071,25862.37006,21533.81001,21.05,44.15,4.919
29099.80066,17924.05063,22407.36402,23.23,77.9,4.911
26443.07692,21068.18182,8443.373494,10.13,69.4,4.916
30724.08511,19767.07317,14585.80645,16.15,40.03,0.088
25051.13924,15713.06991,12017.3494,13.32,47.41,0.087
29163.07692,21339.66942,17690.60241,21.05,62.34,0.073
38217.49049,33109.5428,16359.18367,15.21,63.72,0.083
40841.3245,23444.90644,21893.90769,24.41,60.37,0.072
22265.08475,13119.75684,13777.68844,13.9,62.62,0.081
27181.74381,15631.77189,17978.18182,16.7,65.3,0.079
29975.38462,25504.95868,14596.62651,16.24,85.0,0.085
31686.35762,17955.09356,15005.53846,20.64,49.62,0.082
33452.06557,20548.60681,16306.39676,24.78,59.51,4.924
39331.29568,27573.41772,24877.6569,27.29,67.93,4.908
23598.01938,14026.06925,12328.72727,13.25,88.1,4.923
34843.58862,19859.75104,14216.17021,22.41,59.03,4.925
45059.08096,28706.639,19520.97264,18.5,91.1,0.076
29909.10638,17323.17073,16484.51613,15.65,47.83,4.917
19631.93916,14415.46487,8637.695078,12.92,70.4,0.083
29800.35398,17274.01247,15385.4954,26.02,43.51,4.93
38916.92308,32995.04132,20310.36145,16.8,77.9,0.075
20440.67797,12714.89362,10553.24623,10.05,51.89,0.085
39111.78707,32479.90181,15581.27251,15.07,67.29,0.087
37293.77483,22651.55925,20659.2,21.88,78.2,0.067
27335.6962,17872.34043,18442.40964,5.921,75.7,0.081
23350.01076,10246.43585,12480.0,14.3,90.3,0.068
23946.89362,14286.58537,14458.06452,9.39,83.4,0.085
32299.74684,20093.61702,15608.6747,10.44,78.6,0.091
38255.57522,21846.98545,18027.21144,21.03,78.0,4.915
37653.68771,25218.98734,25100.58577,26.67,71.1,4.923
21623.92027,12668.35443,15960.50209,22.46,79.6,4.908
30745.43046,14602.079,14450.21538,21.86,75.6,0.068
37312.84768,24024.94802,28569.6,21.16,70.7,4.921
23137.21519,13914.89362,14556.14458,10.11,74.8,0.083
35869.66887,22767.56757,19359.50769,25.99,39.03,0.071
20962.7234,11429.26829,10451.6129,14.34,86.6,4.913
30294.91525,17299.69605,16353.76884,18.16,54.01,0.083
28873.0038,22394.59957,10326.05042,17.61,58.98,0.083
28627.9646,17015.80042,13196.81307,17.62,82.2,4.919
21899.16039,10986.96538,12253.09091,14.25,90.4,0.068
30734.60076,27070.88064,9196.638655,16.2,54.92,0.083
41104.58472,30246.83544,37271.29707,25.7,51.36,4.913
24142.30088,17468.60707,9607.84474,19.49,66.72,4.915
39742.78481,23795.74468,21617.3494,17.18,47.91,0.088
27785.31646,16891.18541,13353.25301,9.24,67.27,0.084
34118.80851,21160.97561,17036.12903,16.8,67.82,0.076
41505.13274,23414.96881,20857.20123,19.98,66.76,0.195
30967.87746,20311.61826,9594.164134,20.68,86.6,0.221
32249.42966,22781.22123,11271.06843,7.76,92.7,0.087
50041.19601,34074.68354,46266.77824,27.51,62.39,4.904
31314.48578,17253.11203,11128.99696,19.01,85.0,0.076
25743.54486,14930.29046,11724.25532,17.96,90.2,4.914
34713.0897,22963.29114,25444.01674,31.71,40.66,4.926
33089.62025,19903.95137,16215.90361,12.95,58.86,0.085
32570.84746,19951.36778,20035.53769,11.23,90.9,0.079
27660.59016,20689.78328,15863.31984,24.42,60.71,4.923
35197.16814,19171.30977,15420.79673,22.82,48.49,4.922
28883.10766,18148.25766,17659.18495,21.97,87.4,4.921
35126.55738,21533.12693,17985.4251,22.67,53.65,0.071
22566.07595,13327.65957,15498.79518,11.54,73.9,4.915
40101.26582,24113.06991,24855.90361,16.75,52.57,4.917
38310.69767,27110.12658,31589.62343,30.91,58.72,4.906
31844.05063,17686.32219,16840.48193,16.87,49.02,4.916
34073.84615,28223.55372,17453.49398,15.84,87.8,0.069
32823.93972,21134.41955,18437.81818,22.43,42.04,0.073
40307.21421,27594.93136,26121.63009,28.94,43.11,0.07
46842.53829,29158.50622,19485.95745,20.49,88.3,0.075
23739.33775,14879.00208,12583.38462,18.09,64.48,4.919
33623.76749,20283.91039,18722.90909,17.95,78.5,0.075
26977.69912,16854.88565,11520.0,21.97,90.0,0.287
20678.327,16967.16784,9772.869148,6.244,83.6,0.084
47462.65487,29215.38462,22333.97344,23.12,62.09,0.272
31267.69231,26862.39669,14608.19277,20.64,41.99,0.079
29863.86885,19159.13313,17868.82591,17.3,85.1,4.917
42304.06889,22476.17108,27275.63636,17.04,69.77,0.085
35725.86433,22574.6888,13200.72948,25.09,61.72,4.926
41718.6755,26139.29314,24073.84615,28.4,29.15,4.92
20824.61538,16051.23967,9027.46988,18.13,73.2,0.077
37878.6755,21004.9896,18851.44615,23.07,69.32,0.069
24792.51064,16145.12195,10956.77419,9.9,89.4,0.067
22863.05085,12463.22188,13644.54271,10.09,88.5,0.1
38841.76991,23890.22869,21663.24821,24.22,79.9,0.312
28946.54867,19747.60915,8125.188968,19.76,82.7,4.912
23446.15385,18952.06612,12173.49398,15.02,89.2,0.07
35274.4186,22211.39241,23503.93305,30.77,26.95,4.919
25075.53611,17350.20747,9477.446809,18.09,93.2,0.068
35214.68852,22131.26935,17670.60729,21.69,72.1,4.92
23672.42196,12867.61711,14237.09091,16.67,79.9,0.069
35044.78405,23931.64557,24112.46862,35.3,32.72,0.068
38648.77076,26126.58228,32378.91213,34.32,25.85,4.923
18910.42623,11160.37152,10208.25911,16.51,62.73,0.077
37622.19756,24709.60929,25098.4326,29.58,44.65,4.92
45028.86076,27621.8845,26405.78313,13.02,65.88,0.083
29631.85996,17637.75934,8572.887538,19.53,58.53,0.098
36613.67089,21220.66869,16950.36145,17.09,73.2,0.072
38898.85932,33256.82725,16497.47899,13.22,56.48,0.084
30861.53846,23924.38017,11340.72289,17.4,43.68,4.92
24229.83051,12791.48936,14240.80402,15.07,63.66,0.08
35857.75805,26074.34002,23671.97492,28.83,33.54,4.904
33341.66113,23058.22785,30818.41004,24.44,58.25,4.903
22806.15385,17951.65289,10773.9759,19.34,67.21,0.073
23272.85106,12662.19512,14283.87097,9.86,90.7,0.081
41736.07973,29324.05063,31300.41841,34.93,26.95,4.929
35856.95364,22483.16008,19282.70769,25.0,54.74,0.073
40251.79763,21768.63544,27392.0,15.42,83.2,0.077
23665.02128,12589.02439,15270.96774,16.39,77.0,0.081
33224.17021,19993.90244,15990.96774,13.94,73.9,0.075
27684.95575,16282.32848,13496.87436,20.38,75.6,4.919
44070.12766,25631.70732,25414.83871,16.09,55.47,0.078
29232.31788,18576.29938,21693.04615,22.17,83.5,4.917
32945.16556,20406.23701,18219.32308,23.91,66.78,0.068
27817.62712,23139.20973,16463.75879,16.52,58.33,0.081
21922.02532,13334.95441,14070.36145,8.54,81.2,0.082
39297.13651,25272.22809,26651.28527,27.81,72.3,4.927
32413.68821,28536.36085,14077.31092,13.3,54.54,0.076
24094.0366,12808.9613,16093.09091,12.64,82.6,0.085
31122.88525,18635.29412,17239.19028,24.63,47.38,0.073
32304.42478,18018.71102,13838.12053,23.93,43.35,4.921
32261.59696,26168.76342,9409.843938,12.45,58.91,0.081
44396.96203,27705.77508,26596.62651,12.18,57.03,0.087
39814.96115,26659.76769,26043.38558,29.32,42.95,0.073
34247.44186,22636.70886,25064.43515,30.29,44.6,4.917
27124.24779,16446.98545,11949.49949,18.5,89.9,4.916
24939.57447,14590.2439,15387.09677,11.42,90.6,0.08
27598.97872,15735.36585,16594.83871,12.62,88.3,0.073
30111.86441,18714.89362,14553.40704,13.39,76.0,4.913
33175.14894,17751.21951,21721.93548,11.22,87.1,0.073
42112.42525,30224.05063,32137.90795,35.66,22.31,4.908
27327.75665,22129.48757,11639.85594,9.4,85.8,0.084
34852.45033,20084.40748,15915.32308,25.38,57.1,0.078
24082.64901,12996.6736,11106.46154,16.76,65.77,0.079
43826.36066,24806.19195,25809.23077,18.38,70.4,0.071
24614.23729,13783.58663,14900.74372,9.98,90.3,0.076
36792.0775,24320.16293,18501.81818,21.95,41.84,0.086
25061.72185,13995.842,12423.87692,20.4,80.2,0.074
22174.90494,18602.02516,6534.453782,16.04,71.6,0.074
23164.00431,12783.29939,16128.0,15.26,71.9,0.076
44339.74468,26454.87805,25560.0,20.62,58.39,4.912
39072.21007,29744.81328,17367.53799,17.69,80.7,4.922
23436.81378,13597.14868,11613.09091,14.14,89.6,0.09
35808.84956,21117.25572,17656.5475,26.04,59.75,0.262
23647.14829,19025.46793,6672.7491,16.06,70.4,0.07
42960.79734,29377.21519,32878.99582,34.48,36.68,4.908
41858.54305,22636.59044,28634.58462,21.6,78.0,4.917
36500.33898,22333.1307,21783.79899,13.74,67.99,0.084
44516.02649,26966.32017,26637.78462,20.75,87.2,0.065
46105.48673,27490.22869,23475.38304,23.55,82.6,0.273
23540.33898,13831.00304,14999.15578,9.21,90.9,0.08
33980.33898,21446.80851,16174.31156,16.06,58.21,0.083
46578.64595,27294.61457,22612.66458,24.97,56.28,4.928
23082.71186,13386.01824,14605.50754,12.41,77.5,4.916
40294.48505,27672.1519,27854.05858,27.55,68.67,4.906
27417.34513,14459.87526,13708.68233,16.85,64.86,4.923
33113.62832,20241.58004,15403.14607,26.39,58.32,0.266
37090.33113,22834.92723,20990.03077,23.57,69.95,0.07
25469.90164,15778.32817,14674.0081,14.66,74.2,0.08
36765.95745,22675.60976,17599.35484,16.75,66.32,0.076
26283.18584,15111.01871,12967.35444,21.72,87.2,4.915
39944.61538,33508.26446,17349.39759,19.1,66.54,0.078
43413.55932,25783.58663,26206.55276,13.63,50.7,4.922
40601.28746,31609.2925,27517.99373,27.02,73.8,4.904
38466.05993,27408.65892,26398.4953,27.05,81.1,4.907
38248.91803,22904.02477,23792.06478,26.42,31.65,0.081
27907.69231,22061.15702,13162.40964,16.2,77.6,0.068
43283.70291,23238.69654,28002.90909,18.17,74.0,0.072
36681.76991,22715.17672,14985.41369,29.24,33.91,0.271
25370.84746,14381.76292,15178.61307,9.91,88.9,0.073
24216.29301,15152.69271,14535.4232,23.74,83.0,4.919
38670.63263,24108.97571,18212.91536,25.51,87.4,4.922
30861.53846,25597.93388,14081.92771,16.93,79.6,0.08
37160.50633,23409.11854,22160.96386,10.01,67.04,0.088
39198.58407,23819.12682,18974.46374,22.44,63.32,0.276
24888.21293,20855.47714,10919.56783,16.26,75.0,0.071
37548.07947,24365.48857,24310.15385,18.96,58.21,0.078
25544.0708,16091.47609,9954.974464,21.15,93.5,4.913
21292.77567,16735.19485,9069.867947,16.27,68.32,0.07
39760.5298,24829.52183,24404.67692,21.42,66.94,0.08
